,Unnamed: 0,GameType,GameID,Date,PlayerID,Player,Position,Team,Opponent,Venue,Starter,MIN,FG,FGA,3P,3PA,FT,FTA,OR,DR,TOT,A,PF,ST,TO,BL,PTS,Usage,Rest,bonus,PlayerFP,GameFP/36,TeamFP,Status,GP,TOTfp,TOTmin,FPperMIN,expFP,delta,MPG,teamperc,percavg,rollingMin
4770,4770,NBA 2020-2021 Regular Season,22000238,01/22/2021,1628408,PJ Dozier,G-F,Denver,Phoenix,R,0,14.4,3,5,0,2,0,0,0,3,3,2,1,1,0,0,6,15.29,2,0.0,14.75,36.9,257.75,0.0,17,282.0,330.17,0.85,12.2,2.5500000000000007,19.4,0.0572259941804073,0.0696726578688558,22.3
4771,4771,NBA 2020-2021 Regular Season,22000238,01/22/2021,1630267,Facundo Campazzo,G,Denver,Phoenix,R,0,7.12,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.0,2,0.0,3.5,17.7,257.75,0.04,28,338.5,431.92,0.78,5.6,-2.1,15.4,0.0135790494665373,0.0359713835152665,11.9
4772,4772,NBA 2020-2021 Regular Season,22000238,01/22/2021,1628969,Mikal Bridges,F,Phoenix,Denver,H,1,40.63,8,15,6,8,2,2,2,8,10,4,1,1,0,1,24,17.77,1,1.5,51.0,45.2,257.25,1.0,30,823.75,975.97,0.84,34.1,16.9,32.5,0.1982507288629737,0.1306828405473795,33.0
4773,4773,NBA 2020-2021 Regular Season,22000238,01/22/2021,1629661,Cameron Johnson,F,Phoenix,Denver,H,1,31.55,2,7,1,6,0,0,1,2,3,1,3,0,1,0,5,11.53,1,0.0,10.25,11.7,257.25,0.3,30,594.75,736.6600000000002,0.81,25.6,-15.35,24.6,0.0398445092322643,0.0912957467228878,26.0
4774,4774,NBA 2020-2021 Regular Season,22000238,01/22/2021,1629028,Deandre Ayton,C,Phoenix,Denver,H,1,37.17,11,13,0,1,5,5,6,7,13,1,3,1,0,0,27,18.59,1,1.5,48.25,46.7,257.25,1.0,30,1023.25,949.5500000000002,1.08,40.1,8.149999999999999,31.7,0.1875607385811467,0.1578336990438049,33.2
4775,4775,NBA 2020-2021 Regular Season,22000238,01/22/2021,1626164,Devin Booker,G,Phoenix,Denver,H,1,40.17,11,21,3,9,6,6,0,5,5,5,3,1,5,1,31,32.41,1,0.0,47.75,42.8,257.25,1.0,26,975.0,896.0200000000001,1.09,43.8,3.950000000000003,34.5,0.1856171039844509,0.1549610256660193,35.8
4776,4776,NBA 2020-2021 Regular Season,22000238,01/22/2021,101108,Chris Paul,G,Phoenix,Denver,H,1,38.63,5,15,1,5,0,0,0,4,4,15,5,1,4,0,11,22.36,1,4.5,43.5,40.5,257.25,1.0,29,1127.25,921.06,1.22,47.1,-3.6000000000000014,31.8,0.1690962099125364,0.1536590000694853,34.0
4777,4777,NBA 2020-2021 Regular Season,22000238,01/22/2021,203109,Jae Crowder,F,Phoenix,Denver,H,0,19.47,2,7,2,5,2,2,0,1,1,1,3,2,2,0,8,23.07,1,0.0,14.75,27.3,257.25,0.59,27,619.5,740.57,0.84,16.4,-1.6499999999999986,27.4,0.0573372206025267,0.0928754300810175,25.9
4778,4778,NBA 2020-2021 Regular Season,22000238,01/22/2021,1626166,Cameron Payne,G,Phoenix,Denver,H,0,16.27,0,1,0,1,0,0,0,2,2,1,1,0,3,1,0,11.18,1,0.0,4.5,10.0,257.25,0.0,19,314.75,334.77,0.94,15.3,-10.8,17.6,0.0174927113702623,0.0764222155511853,16.6
4779,4779,NBA 2020-2021 Regular Season,22000238,01/22/2021,1626163,Frank Kaminsky,F-C,Phoenix,Denver,H,0,15.83,3,5,2,4,0,0,0,4,4,2,1,0,0,1,8,14.36,1,0.0,19.0,43.2,257.25,0.39,23,377.75,361.94,1.04,16.5,2.5,15.7,0.0738581146744412,0.0449447169380956,10.6
4780,4780,NBA 2020-2021 Regular Season,22000238,01/22/2021,1627846,Abdel Nader,F,Phoenix,Denver,H,0,18.73,4,7,1,2,0,0,0,3,3,0,2,1,1,0,9,19.41,1,0.0,14.75,28.4,257.25,0.0,15,164.25,189.95,0.86,16.1,-1.3500000000000014,12.7,0.0573372206025267,0.0393976118585962,11.3
4781,4781,NBA 2020-2021 Regular Season,22000238,01/22/2021,1628975,Jevon Carter,G,Phoenix,Denver,H,0,6.55,1,3,1,3,0,0,0,0,0,0,1,0,0,0,3,20.82,1,0.0,3.5,19.2,257.25,0.0,26,209.25,272.67,0.77,5.0,-1.5,10.5,0.0136054421768707,0.0354124872451528,13.6
4782,4782,NBA 2020-2021 Regular Season,22000239,01/22/2021,1629652,Luguentz Dort,G,Oklahoma City,LA Clippers,R,1,31.92,7,13,3,7,2,3,0,3,3,1,4,0,2,0,19,23.66,2,0.0,24.75,27.9,197.75,1.0,30,647.25,895.4499999999999,0.72,23.0,1.75,29.8,0.125158027812895,0.107076775615501,29.6
4783,4783,NBA 2020-2021 Regular Season,22000239,01/22/2021,1629647,Darius Bazley,F-G,Oklahoma City,LA Clippers,R,1,33.37,3,8,2,6,0,2,0,4,4,1,0,0,0,0,8,12.32,2,0.0,15.5,16.7,197.75,1.0,31,802.0,954.44,0.84,28.0,-12.5,30.8,0.0783817951959544,0.1111992635692532,28.4
4784,4784,NBA 2020-2021 Regular Season,22000239,01/22/2021,1629676,Isaiah Roby,F,Oklahoma City,LA Clippers,R,1,27.62,4,6,0,2,0,0,1,3,4,2,3,1,0,0,8,10.05,2,0.0,18.0,23.5,197.75,0.4,25,497.25,513.7199999999999,0.97,26.8,-8.8,20.5,0.09102402022756,0.0881322908631204,23.4
4785,4785,NBA 2020-2021 Regular Season,22000239,01/22/2021,1628983,Shai Gilgeous-Alexander,G-F,Oklahoma City,LA Clippers,R,1,38.62,11,20,2,5,6,6,0,3,3,8,2,2,3,0,30,30.73,2,0.0,49.25,45.9,197.75,1.0,25,1044.25,848.6500000000002,1.23,47.5,1.75,33.9,0.2490518331226295,0.1831769585960135,34.0
4786,4786,NBA 2020-2021 Regular Season,22000239,01/22/2021,201588,George Hill,G,Oklahoma City,LA Clippers,R,1,29.97,5,9,2,5,0,0,1,4,5,1,0,0,2,0,12,16.99,2,0.0,19.75,23.7,197.75,1.0,14,298.75,368.58,0.81,24.3,-4.550000000000001,26.3,0.0998735777496839,0.0939442030705841,26.9
4787,4787,NBA 2020-2021 Regular Season,22000239,01/22/2021,203488,Mike Muscala,F-C,Oklahoma City,LA Clippers,R,0,15.7,4,11,3,9,0,0,0,0,0,1,2,2,1,0,11,35.38,2,0.0,17.5,40.1,197.75,0.0,29,514.0,547.82,0.94,14.8,2.6999999999999997,18.9,0.0884955752212389,0.0720365480765583,18.3
4788,4788,NBA 2020-2021 Regular Season,22000239,01/22/2021,1628977,Hamidou Diallo,G,Oklahoma City,LA Clippers,R,0,19.4,4,8,0,1,2,2,0,2,2,4,2,1,1,0,10,23.57,2,0.0,20.0,37.1,197.75,0.16,31,770.25,750.0200000000001,1.03,20.0,0.0,24.2,0.1011378002528445,0.1002424713275024,18.7
4789,4789,NBA 2020-2021 Regular Season,22000239,01/22/2021,1630197,Aleksej Pokusevski,C,Oklahoma City,LA Clippers,R,0,14.72,1,4,1,4,0,0,0,0,0,3,2,0,1,1,3,15.72,2,0.0,9.5,23.2,197.75,0.0,17,210.5,296.04,0.71,10.5,-1.0,17.4,0.0480404551201011,0.0585691689094333,17.6
4790,4790,NBA 2020-2021 Regular Season,22000239,01/22/2021,1630177,Theo Maledon,G,Oklahoma City,LA Clippers,R,0,19.32,2,7,1,2,0,0,0,5,5,2,4,1,1,0,5,19.16,2,0.0,16.25,30.3,197.75,0.42,26,456.0,635.1500000000001,0.72,13.9,2.35,24.4,0.0821744627054361,0.066337081793715,19.1
4791,4791,NBA 2020-2021 Regular Season,22000239,01/22/2021,1629026,Kenrich Williams,G-F,Oklahoma City,LA Clippers,R,0,9.38,0,1,0,1,0,0,2,1,3,1,2,1,0,0,0,4.93,2,0.0,7.25,27.8,197.75,0.19,31,468.25,573.33,0.82,7.7,-0.4500000000000002,18.5,0.0366624525916561,0.0391604768100932,12.2
4792,4792,NBA 2020-2021 Regular Season,22000239,01/22/2021,202695,Kawhi Leonard,F,LA Clippers,Oklahoma City,H,1,37.12,10,21,1,7,10,10,1,7,8,2,2,3,2,2,31,32.81,1,0.0,53.5,51.9,241.5,1.0,26,1223.0,903.57,1.35,50.1,3.3999999999999986,34.8,0.2215320910973084,0.1950505532531597,33.8
4793,4793,NBA 2020-2021 Regular Season,22000239,01/22/2021,201587,Nicolas Batum,G-F,LA Clippers,Oklahoma City,H,1,33.17,5,6,4,4,0,0,1,0,1,2,2,1,2,2,14,10.72,1,0.0,25.25,27.4,241.5,1.0,30,675.5,891.3699999999999,0.76,25.2,0.0500000000000007,29.7,0.1045548654244306,0.1043409792596808,26.6
4794,4794,NBA 2020-2021 Regular Season,22000239,01/22/2021,201586,Serge Ibaka,F,LA Clippers,Oklahoma City,H,1,27.65,7,8,1,2,2,2,4,7,11,1,2,0,1,0,17,15.88,1,1.5,33.75,43.9,241.5,1.0,32,812.5,764.3799999999999,1.06,29.3,4.449999999999999,23.9,0.139751552795031,0.1126061499773555,24.3
4795,4795,NBA 2020-2021 Regular Season,22000239,01/22/2021,202331,Paul George,F,LA Clippers,Oklahoma City,H,1,34.68,10,19,3,7,6,6,0,7,7,5,3,1,5,0,29,34.14,1,0.0,46.25,48.0,241.5,1.0,23,1017.0,767.9999999999999,1.32,45.8,0.4500000000000028,33.4,0.1915113871635611,0.193648926550265,33.7
4796,4796,NBA 2020-2021 Regular Season,22000239,01/22/2021,201976,Patrick Beverley,G,LA Clippers,Oklahoma City,H,1,29.65,0,2,0,2,1,2,1,7,8,2,4,3,0,0,1,4.32,1,0.0,20.0,24.3,241.5,1.0,23,463.0,556.3400000000001,0.83,24.6,-4.600000000000001,24.2,0.082815734989648,0.0888455235089462,28.4
4797,4797,NBA 2020-2021 Regular Season,22000239,01/22/2021,1628379,Luke Kennard,G,LA Clippers,Oklahoma City,H,0,15.57,1,7,0,5,0,0,0,1,1,0,0,0,0,1,2,19.98,1,0.0,5.25,12.1,241.5,0.23,30,464.25,649.6899999999999,0.71,11.1,-5.85,21.7,0.0217391304347826,0.0707167180031199,22.6
4798,4798,NBA 2020-2021 Regular Season,22000239,01/22/2021,1627826,Ivica Zubac,C,LA Clippers,Oklahoma City,H,0,14.9,3,4,0,0,2,2,1,5,6,0,3,0,0,1,8,14.56,1,0.0,17.5,42.3,241.5,0.03,33,683.0,649.43,1.05,15.6,1.9000000000000004,19.7,0.072463768115942,0.073630606368008,19.3
4799,4799,NBA 2020-2021 Regular Season,22000239,01/22/2021,202694,Marcus Morris Sr.,F,LA Clippers,Oklahoma City,H,0,24.27,3,7,1,3,0,0,1,3,4,0,2,0,2,1,7,16.48,1,0.0,13.5,20.0,241.5,0.08,24,521.75,598.08,0.87,21.1,-7.600000000000001,24.9,0.0559006211180124,0.0746385560593171,23.9
4800,4800,NBA 2020-2021 Regular Season,22000239,01/22/2021,101150,Lou Williams,G,LA Clippers,Oklahoma City,H,0,20.4,3,8,0,3,3,3,0,1,1,8,0,0,1,0,9,22.49,1,0.0,21.75,38.4,241.5,0.1,30,690.75,673.24,1.03,21.0,0.75,22.4,0.0900621118012422,0.0707794888173277,16.8
4801,4801,NBA 2020-2021 Regular Season,22000239,01/22/2021,1629611,Terance Mann,G-F,LA Clippers,Oklahoma City,H,0,0.87,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,51.09,1,0.0,2.75,113.8,241.5,0.1,30,343.5,458.41,0.75,0.7,2.05,15.3,0.0113871635610766,0.0276824317981494,9.0
4802,4802,NBA 2020-2021 Regular Season,22000239,01/22/2021,1630187,Daniel Oturu,C,LA Clippers,Oklahoma City,H,0,0.87,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,51.09,1,0.0,2.0,82.8,241.5,0.0,10,48.5,42.07999999999999,1.15,1.0,1.0,4.2,0.0082815734989648,0.0227970966588024,3.2
4803,4803,NBA 2020-2021 Regular Season,22000239,01/22/2021,1629662,Mfiondu Kabengele,F-C,LA Clippers,Oklahoma City,H,0,0.87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,1,0.0,0.0,0.0,241.5,0.0,18,46.75,73.05,0.64,0.6,-0.6,4.1,0.0,0.0136068731515616,3.1
4804,4804,NBA 2020-2021 Regular Season,22000241,01/22/2021,203493,Reggie Bullock,G-F,New York,Sacramento,R,1,21.0,0,3,0,1,0,0,0,3,3,2,3,0,0,0,0,5.91,0,0.0,6.75,11.6,209.75,1.0,27,458.75,718.5199999999999,0.64,13.4,-6.65,26.6,0.0321811680572109,0.0807524035372769,25.5
4805,4805,NBA 2020-2021 Regular Season,22000241,01/22/2021,203944,Julius Randle,C-F,New York,Sacramento,R,1,35.88,8,17,0,4,10,11,1,14,15,4,2,0,2,0,26,27.49,0,1.5,51.25,51.4,209.75,1.0,32,1511.0,1174.5399999999995,1.29,46.3,4.950000000000003,36.7,0.2443384982121573,0.2259555238440509,36.2
4806,4806,NBA 2020-2021 Regular Season,22000241,01/22/2021,1629011,Mitchell Robinson,C-F,New York,Sacramento,R,1,28.7,6,8,0,0,0,1,5,5,10,0,1,0,2,1,12,15.05,0,1.5,27.0,33.9,209.75,1.0,27,672.5,777.6999999999998,0.86,24.7,2.3000000000000007,28.8,0.1287246722288438,0.1236514365404542,28.6
4807,4807,NBA 2020-2021 Regular Season,22000241,01/22/2021,1629628,RJ Barrett,F-G,New York,Sacramento,R,1,35.88,8,17,2,2,3,3,2,5,7,3,4,0,3,0,21,24.59,0,0.0,33.75,33.9,209.75,1.0,32,960.0,1073.5400000000004,0.89,31.9,1.8500000000000012,33.5,0.1609058402860548,0.1570534818552247,34.6
4808,4808,NBA 2020-2021 Regular Season,22000241,01/22/2021,203901,Elfrid Payton,G,New York,Sacramento,R,1,31.05,3,12,0,1,1,1,1,2,3,3,5,0,0,1,7,16.58,0,0.0,17.25,20.0,209.75,1.0,32,751.25,896.21,0.84,26.1,-8.850000000000001,28.0,0.0822407628128724,0.1236010310420143,29.0
4809,4809,NBA 2020-2021 Regular Season,22000241,01/22/2021,203457,Nerlens Noel,C-F,New York,Sacramento,R,0,19.3,0,1,0,0,0,2,3,4,7,1,1,1,0,0,0,4.03,0,0.0,12.25,22.8,209.75,0.19,27,459.75,527.0399999999998,0.87,16.8,-4.550000000000001,19.5,0.0584028605482717,0.0665732621844596,18.9
4810,4810,NBA 2020-2021 Regular Season,22000241,01/22/2021,202692,Alec Burks,G,New York,Sacramento,R,0,27.0,3,14,1,5,2,4,1,4,5,2,1,0,1,1,9,25.69,0,0.0,20.25,27.0,209.75,0.15,20,445.0,502.8199999999999,0.89,24.0,-3.75,25.1,0.0965435041716328,0.1324117349307241,28.2
4811,4811,NBA 2020-2021 Regular Season,22000241,01/22/2021,1630193,Immanuel Quickley,G,New York,Sacramento,R,0,16.95,3,9,1,4,1,2,0,1,1,2,2,0,2,3,8,29.0,0,0.0,17.75,37.7,209.75,0.0,28,565.0,527.35,1.07,18.1,-0.3500000000000014,18.8,0.0846245530393325,0.0797537044226097,18.2
4812,4812,NBA 2020-2021 Regular Season,22000241,01/22/2021,1628995,Kevin Knox II,F,New York,Sacramento,R,0,12.12,2,6,1,3,0,0,1,0,1,1,1,1,0,0,5,20.48,0,0.0,10.25,30.4,209.75,0.0,23,241.0,373.07,0.65,7.9,2.35,16.2,0.0488676996424314,0.0605794816904783,13.2
4813,4813,NBA 2020-2021 Regular Season,22000241,01/22/2021,1630167,Obi Toppin,F,New York,Sacramento,R,0,12.12,3,7,0,2,0,1,2,3,5,1,1,0,1,0,6,28.82,0,0.0,13.25,39.4,209.75,0.0,22,220.75,262.15,0.84,10.2,3.0500000000000007,11.9,0.0631704410011919,0.0544074135705971,11.9
4814,4814,NBA 2020-2021 Regular Season,22000241,01/22/2021,203084,Harrison Barnes,F,Sacramento,New York,H,1,35.15,5,13,2,6,9,9,0,8,8,7,2,1,0,0,21,21.8,1,0.0,44.5,45.6,249.25,1.0,28,854.25,985.0599999999998,0.87,30.6,13.9,35.2,0.1785356068204613,0.1328280065941363,35.3
4815,4815,NBA 2020-2021 Regular Season,22000241,01/22/2021,1628963,Marvin Bagley III,F,Sacramento,New York,H,1,30.92,5,12,0,2,0,2,4,7,11,0,6,0,0,1,10,18.82,1,1.5,27.25,31.7,249.25,1.0,29,771.25,741.8300000000002,1.04,32.2,-4.950000000000003,25.6,0.1093279839518555,0.118925052449185,29.3
4816,4816,NBA 2020-2021 Regular Season,22000241,01/22/2021,1626158,Richaun Holmes,F,Sacramento,New York,H,1,37.03,5,8,0,0,0,0,3,11,14,0,4,0,0,6,10,9.76,1,1.5,41.0,39.9,249.25,1.0,27,802.75,786.7399999999999,1.02,37.8,3.200000000000003,29.1,0.1644934804413239,0.1341498180407397,35.9
4817,4817,NBA 2020-2021 Regular Season,22000241,01/22/2021,1627741,Buddy Hield,G,Sacramento,New York,H,1,29.35,4,11,3,6,0,0,0,6,6,2,3,1,2,0,11,20.01,1,0.0,24.0,29.4,249.25,1.0,31,911.5,1067.4,0.85,24.9,-0.8999999999999986,34.4,0.0962888665997993,0.1216194675492191,32.3
4818,4818,NBA 2020-2021 Regular Season,22000241,01/22/2021,1628368,De'Aaron Fox,G,Sacramento,New York,H,1,37.32,7,20,3,7,5,8,0,3,3,7,3,1,0,1,22,28.48,1,0.0,41.75,40.3,249.25,1.0,30,1227.75,1004.9199999999998,1.22,45.5,-3.75,33.5,0.1675025075225677,0.1621813981595069,34.0
4819,4819,NBA 2020-2021 Regular Season,22000241,01/22/2021,1630169,Tyrese Haliburton,G,Sacramento,New York,H,0,31.17,7,13,2,7,0,0,1,4,5,2,1,2,3,4,16,23.19,1,0.0,36.75,42.4,249.25,0.07,29,873.25,870.4899999999999,1.0,31.2,5.550000000000001,30.0,0.1474423269809428,0.1146333030250193,27.0
4820,4820,NBA 2020-2021 Regular Season,22000241,01/22/2021,202709,Cory Joseph,G,Sacramento,New York,H,0,14.53,3,6,1,2,1,2,1,1,2,2,1,0,0,0,8,21.39,1,0.0,14.0,34.7,249.25,0.06,31,449.25,627.56,0.72,10.5,3.5,20.2,0.0561685055165496,0.0608556549642459,14.5
4821,4821,NBA 2020-2021 Regular Season,22000241,01/22/2021,1629002,Chimezie Metu,F-C,Sacramento,New York,H,0,10.97,1,1,0,0,0,0,2,3,5,0,4,1,1,2,2,8.24,1,0.0,13.75,45.1,249.25,0.0,11,88.75,71.48,1.24,13.6,0.1500000000000003,6.5,0.0551654964894684,0.0561984903927669,10.0
4822,4822,NBA 2020-2021 Regular Season,22000241,01/22/2021,203922,Glenn Robinson III,F,Sacramento,New York,H,0,13.57,1,7,1,4,0,0,1,0,1,1,1,0,0,0,3,23.31,1,0.0,6.25,16.6,249.25,0.09,23,223.75,369.32,0.61,8.3,-2.0500000000000007,16.1,0.025075225677031,0.0522511853313043,15.6
4823,4823,NBA 2020-2021 Regular Season,22000242,01/23/2021,203952,Andrew Wiggins,F,Golden State,Utah,R,1,25.28,5,9,2,3,1,2,1,4,5,2,2,0,0,3,13,16.96,1,0.0,29.25,41.7,226.25,1.0,32,980.0,1037.25,0.94,23.8,5.449999999999999,32.4,0.1292817679558011,0.1389993630039418,31.2
4824,4824,NBA 2020-2021 Regular Season,22000242,01/23/2021,203110,Draymond Green,F,Golden State,Utah,R,1,24.72,2,9,0,3,0,0,1,3,4,6,2,0,2,0,4,19.31,1,0.0,17.0,24.8,226.25,1.0,27,779.25,797.2199999999999,0.98,24.2,-7.199999999999999,29.5,0.0751381215469613,0.095933053436424,24.7
4825,4825,NBA 2020-2021 Regular Season,22000242,01/23/2021,1630164,James Wiseman,C,Golden State,Utah,R,1,24.78,7,15,0,2,1,3,0,5,5,0,2,0,1,2,15,30.33,1,0.0,24.75,36.0,226.25,0.76,21,492.5,434.33,1.13,28.0,-3.25,20.7,0.1093922651933701,0.1005211599628904,23.0
4826,4826,NBA 2020-2021 Regular Season,22000242,01/23/2021,1626162,Kelly Oubre Jr.,F-G,Golden State,Utah,R,1,24.33,2,8,0,2,1,2,0,2,2,1,3,0,1,0,5,17.62,1,0.0,8.5,12.6,226.25,1.0,32,932.5,962.75,0.97,23.6,-15.1,30.1,0.0375690607734806,0.1016970408779459,30.8
4827,4827,NBA 2020-2021 Regular Season,22000242,01/23/2021,201939,Stephen Curry,G,Golden State,Utah,R,1,27.1,9,18,5,10,1,2,0,7,7,7,2,0,1,0,24,31.84,1,0.0,45.25,60.1,226.25,1.0,31,1564.5,1060.26,1.48,40.1,5.149999999999999,34.2,0.2,0.2050243575740881,33.2
4828,4828,NBA 2020-2021 Regular Season,22000242,01/23/2021,1626172,Kevon Looney,F,Golden State,Utah,R,0,13.35,2,2,1,1,0,0,2,1,3,1,1,0,0,0,5,6.5,1,0.0,10.75,29.0,226.25,0.27,22,278.25,327.73,0.85,11.3,-0.5500000000000007,14.9,0.0475138121546961,0.048973888822361,13.7
4829,4829,NBA 2020-2021 Regular Season,22000242,01/23/2021,203145,Kent Bazemore,G-F,Golden State,Utah,R,0,9.58,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,4.53,1,0.0,5.5,20.7,226.25,0.0,30,480.0,505.64,0.95,9.1,-3.6,16.9,0.0243093922651933,0.0579407219704277,13.2
4830,4830,NBA 2020-2021 Regular Season,22000242,01/23/2021,1627814,Damion Lee,G-F,Golden State,Utah,R,0,15.3,3,4,1,2,2,2,0,1,1,0,1,0,1,0,9,16.68,1,0.0,10.25,24.1,226.25,0.0,32,473.0,612.58,0.77,11.8,-1.5500000000000007,19.1,0.0453038674033149,0.0614631225965078,16.3
4831,4831,NBA 2020-2021 Regular Season,22000242,01/23/2021,1629673,Jordan Poole,G,Golden State,Utah,R,0,18.3,3,7,1,4,3,3,0,3,3,4,0,2,1,0,10,22.1,1,0.0,23.75,46.7,226.25,0.0,15,137.5,143.45,0.96,17.6,6.149999999999999,9.6,0.1049723756906077,0.0392504672197766,8.4
4832,4832,NBA 2020-2021 Regular Season,22000242,01/23/2021,1629672,Eric Paschall,F,Golden State,Utah,R,0,13.55,2,6,0,2,0,0,0,1,1,2,4,0,3,0,4,28.83,1,0.0,6.75,17.9,226.25,0.07,29,481.75,516.5200000000002,0.93,12.6,-5.85,17.8,0.0298342541436464,0.0791698084678066,17.7
4833,4833,NBA 2020-2021 Regular Season,22000242,01/23/2021,202954,Brad Wanamaker,G,Golden State,Utah,R,0,13.55,1,4,0,2,1,1,0,0,0,0,0,1,0,1,3,14.22,1,0.0,7.0,18.6,226.25,0.0,32,404.75,522.9399999999999,0.77,10.4,-3.4000000000000004,16.3,0.030939226519337,0.0548678926285297,17.1
4834,4834,NBA 2020-2021 Regular Season,22000242,01/23/2021,1629308,Juan Toscano-Anderson,F,Golden State,Utah,R,0,8.53,1,4,1,4,0,0,0,1,1,1,1,0,0,0,3,20.35,19,0.0,6.25,26.4,226.25,0.67,18,320.75,388.51,0.83,7.1,-0.8499999999999996,21.6,0.0276243093922651,0.0488746012816441,14.5
4835,4835,NBA 2020-2021 Regular Season,22000242,01/23/2021,1628539,Mychal Mulder,G,Golden State,Utah,R,0,12.0,2,2,1,1,0,0,0,1,1,1,2,2,0,1,5,7.23,1,0.0,14.25,42.8,226.25,0.07,30,227.0,333.05,0.68,8.2,6.050000000000001,11.1,0.0629834254143646,0.0289765258728077,7.1
4836,4836,NBA 2020-2021 Regular Season,22000242,01/23/2021,1630185,Nico Mannion,G,Golden State,Utah,R,0,9.62,3,5,2,3,0,0,0,0,0,4,0,1,0,0,8,22.56,1,0.0,17.0,63.6,226.25,0.0,6,41.0,36.06,1.14,11.0,6.0,6.0,0.0751381215469613,0.0433674890473926,8.5
4837,4837,NBA 2020-2021 Regular Season,22000242,01/23/2021,202711,Bojan Bogdanovic,F,Utah,Golden State,H,1,26.0,3,13,3,9,5,6,1,6,7,8,1,0,1,0,14,25.67,1,0.0,35.75,49.5,263.75,1.0,31,767.75,951.13,0.81,21.1,14.65,30.7,0.1355450236966824,0.0934337073943993,28.9
4838,4838,NBA 2020-2021 Regular Season,22000242,01/23/2021,1626220,Royce O'Neale,F,Utah,Golden State,H,1,26.47,3,6,3,6,0,0,0,4,4,3,2,0,1,0,9,10.61,1,0.0,19.5,26.5,263.75,1.0,31,711.25,1009.94,0.7,18.5,1.0,32.6,0.0739336492890995,0.0938785609187487,32.1
4839,4839,NBA 2020-2021 Regular Season,22000242,01/23/2021,203497,Rudy Gobert,C,Utah,Golden State,H,1,24.1,4,6,0,0,3,4,4,10,14,2,1,0,0,1,11,12.92,1,1.5,35.0,52.3,263.75,1.0,31,1214.75,938.91,1.29,31.1,3.899999999999999,30.3,0.1327014218009478,0.1593723855452712,28.9
4840,4840,NBA 2020-2021 Regular Season,22000242,01/23/2021,1628378,Donovan Mitchell,G,Utah,Golden State,H,1,27.47,9,18,3,8,2,3,2,5,7,6,1,1,2,0,23,31.13,1,0.0,43.25,56.7,263.75,1.0,29,1181.75,974.8300000000004,1.21,33.2,10.049999999999995,33.6,0.1639810426540284,0.1689627376902514,32.4
4841,4841,NBA 2020-2021 Regular Season,22000242,01/23/2021,201144,Mike Conley,G,Utah,Golden State,H,1,26.95,6,11,5,9,0,0,1,0,1,1,3,3,2,0,17,19.35,1,0.0,27.25,36.4,263.75,1.0,25,822.5,729.1200000000001,1.13,30.5,-3.25,29.2,0.1033175355450237,0.1483581463209336,28.9
4842,4842,NBA 2020-2021 Regular Season,22000242,01/23/2021,202324,Derrick Favors,F,Utah,Golden State,H,0,14.28,4,6,0,0,1,2,4,4,8,1,2,0,0,1,9,19.32,1,0.0,22.5,56.7,263.75,0.0,29,502.25,477.37,1.05,15.0,7.5,16.5,0.0853080568720379,0.0724184166274399,15.1
4843,4843,NBA 2020-2021 Regular Season,22000242,01/23/2021,204060,Joe Ingles,F-G,Utah,Golden State,H,0,17.92,5,8,3,6,0,0,0,0,0,3,1,0,1,1,13,20.14,1,0.0,20.5,41.2,263.75,0.3,27,672.0,720.34,0.93,16.7,3.8000000000000007,26.7,0.0777251184834123,0.0924519238187596,21.6
4844,4844,NBA 2020-2021 Regular Season,22000242,01/23/2021,203903,Jordan Clarkson,G,Utah,Golden State,H,0,18.6,5,10,1,5,3,3,0,2,2,1,1,1,1,0,14,26.57,1,0.0,20.0,38.7,263.75,0.0,31,917.0,811.66,1.13,21.0,-1.0,26.2,0.0758293838862559,0.1221774041360779,25.9
4845,4845,NBA 2020-2021 Regular Season,22000242,01/23/2021,1627777,Georges Niang,F,Utah,Golden State,H,0,18.15,3,7,1,2,0,0,0,4,4,0,4,1,4,0,7,24.31,1,0.0,12.5,24.8,263.75,0.0,31,320.0,406.6800000000001,0.79,14.3,-1.8000000000000007,13.1,0.0473933649289099,0.0360668794561677,16.1
4846,4846,NBA 2020-2021 Regular Season,22000242,01/23/2021,1629671,Miye Oni,G-F,Utah,Golden State,H,0,11.22,0,3,0,3,1,2,0,3,3,0,1,0,1,0,1,17.45,1,0.0,4.25,13.6,263.75,0.0,24,109.25,186.44000000000003,0.59,6.6,-2.35,7.8,0.0161137440758293,0.0192911496952506,9.0
4847,4847,NBA 2020-2021 Regular Season,22000242,01/23/2021,1628962,Udoka Azubuike,C-F,Utah,Golden State,H,0,9.62,1,2,0,0,2,2,2,2,4,0,3,0,1,1,4,16.18,1,0.0,10.5,39.3,263.75,0.0,12,36.75,49.01,0.75,7.2,3.3,4.1,0.0398104265402843,0.014700423807951,5.1
